,provider_id,npi_list,tin,tin_type
291,584172,"[0, 1770756488, 1992734917, 1083643027, 1831128867, 1316983927, 1891731402, 1891721676, 1225067275, 1679502603, 1184653198, 1124064746, 1427124999, 1114956141, 1700815743, 1417986464, 1700822343, 1174552111, 1972532927, 1073542098, 1396781167, 1821034430, 1447289467, 1174569784, 1730125345, 1497784441, 1073544888, 1164451118, 1700812583, 1780613737, 1285670893, 1144259193, 1689610214, 1700822582, 1083645899, 1437195211, 1548299563, 1972534774, 1407885452, 1649201450, 1851320881, 1023047057, 1336178383, 1699704635, 1598794547, 1760411797, 1265461271, 1073542023, 1053357640, 1073542015, 1902835945, 1801822689, 1225074818, 1871522821, 1720024334, 1316976368, 1174702484, 1639108640, 1306882931, 1225074834, 1134165764, 1982633905, 1912933797, 1184660797, 1457380479, 1356387963, 1366471377, 1538191366, 1508895558, 1689603615, 1376589986, 1699711200, 1457380461, 1326077371, 1417993015, 1083640866, 1154350197, 1104855139, 1326077363, 1801832415, 1417993023, 1265461206, 1407892011, 1528004306, 1770512709, 1518996552, 1710923321, 1508895525, 1144266750, 1679519441, 1891724811, 1851337620, 1750310785, 1508802109, 1083650626, 1154350106, 1790714731, 1518996560, 1144266735, 1346279395, 1891724837, 1902842511, 1376574186, 1982633921, 1083643001, 1275579880, 1538105176, 1265478804, 1487683413, 1134158181, 1366488975, 1942246715]",381623900,ein
292,599169,"[1619433190, 1245573245, 1023381332]",203884118,ein
293,279984,[1326127275],000000000,ein
294,348639,"[1629375191, 1689049587]",272138643,ein
295,29727,"[1194739748, 1659827293, 1457400186, 1487857066, 1487867289, 1942481312, 1255614335, 1265556807, 1235163411, 1942372123]",770354851,ein
296,802258,[1225697121],841906356,ein
297,321966,[1982675039],651191373,ein
298,696182,[1184628919],951816005,ein
299,303648,[1427045467],431737614,ein
300,147943,[1225546948],471181061,ein
301,108383,[1922259753],208833340,ein
302,652401,[1295812626],222268070,ein
303,799688,[1477620151],680064395,ein
304,253926,[0],611388980,ein
305,88383,"[1578840328, 1356628101, 1477830222, 1457638207]",611251391,ein
306,349601,"[1275607665, 1538286570]",200623204,ein
307,774902,[1114922192],680380691,ein
308,133440,[1750674719],043526923,ein
309,305456,[1316403728],833137240,ein
310,130027,"[1710298500, 1447548912, 1639587959, 1598186173]",454135907,ein
311,292273,"[1730295650, 1396794483, 1629027867, 1699725739, 1386674067, 1942242722, 1811946759, 1790734036, 1396130381, 1598714503, 1013966993, 1740239623]",841300129,ein
312,327812,[1225028327],364409514,ein
313,65743,[1104368844],471253660,ein
314,468481,[1659889491],824011455,ein
315,308850,[1811062508],942691347,ein
316,517569,[0],432086187,ein
317,487323,[1780958025],510633134,ein
318,13357,[0],821351355,ein
319,64300,"[1437604006, 1033244330]",043191507,ein
320,41925,"[1255875795, 1588227029]",834056416,ein
321,348630,[1013588250],843199247,ein
322,165284,[1700974920],823248615,ein
323,534631,"[1629056767, 1982697850]",204020067,ein
324,13510,"[1174591143, 1881662856]",770495522,ein
325,406316,[1346678224],480698712,ein
326,784041,[1003417833],852749142,ein
327,721174,"[1235268194, 1952857336, 1730537754]",020584557,ein
328,728554,[1407828429],951644036,ein
329,200359,[1497705883],330355575,ein
330,86576,[1114094901],870725124,ein
331,497589,[1427588029],820663575,ein
332,756003,[1134181597],000000000,ein
333,683972,"[0, 1811238967, 1104058122, 1134306970, 1437400165, 1114246816, 1093946238, 1790198968, 1326292897, 1598077364, 1669600284, 1902035876, 1235458936, 1114159381, 1942644596, 1437555984]",204078036,ein
334,15775,[0],204233719,ein
335,602803,"[1063917995, 1013464171, 1619339777, 1154784593, 1669988556, 1780834093, 1407317803, 1942772355, 1982157301, 1053422360, 1649569856, 1396981783, 1568640043, 1811926058, 1750683470, 1295494383, 1841714136, 1699226134, 1225020571, 1710939418, 1043649940, 1346642212, 1346769700, 1558029694, 1639318546, 1508122755, 1922620657, 1396978037, 1629563861, 1669951679, 1659390110, 1487718805, 1386805521, 1417347840, 1891278917]",952319356,ein
336,539118,"[1780658450, 1356317747, 1487628558, 1932173085, 1225002355, 1942276332, 1770557845, 1700850815]",330520955,ein
337,171580,"[1194882860, 1174821912]",810585797,ein
338,540318,[1558511881],953875237,ein
339,660802,[1225245723],770462622,ein
340,468590,[1730254624],000000000,ein
341,405422,[1447360482],331023505,ein
342,775534,"[1376075093, 1568607885, 1659609113, 1831584200, 1033504493, 1558801712, 1043740251]",201779352,ein
343,588962,[1306110531],810967546,ein
344,569730,[1407035512],010898972,ein
345,560929,[1154440972],621560936,ein
346,493172,[1336545169],270970111,ein
347,463975,[1821009812],330924500,ein
348,176207,[1346266830],954259876,ein
349,735692,"[1083855407, 1639310675, 1760535959]",274642456,ein
350,201763,[1871670117],911473634,ein
351,139151,[1518917913],954481360,ein
352,239309,"[1972046050, 1821432378]",810908265,ein
353,192031,[1669468286],330729474,ein
354,680579,[1205011335],542174882,ein
355,412784,[1447285382],200342275,ein
356,230928,"[1720525769, 1518990316]",952486000,ein
357,187683,[1043758519],815075691,ein
358,58537,"[0, 1003410895, 1174964233, 1295860542, 1104138700, 1326218504, 1831560481, 1972811677, 1699762013, 1992804041, 1114218617, 1073747473, 1740201391, 1295945509, 1962633958, 1255669958, 1720251051, 1770751919, 1760726228, 1932214541, 1679803449, 1912051665, 1871059873, 1689834129, 1598180200, 1740613520, 1225232168, 1407004146, 1417131590, 1568908721, 1235469719, 1144400896, 1760820427, 1710254024, 1972669869, 1568697274, 1033318316, 1265804108, 1487148698, 1558879445, 1548434954, 1639433204, 1205879723, 1861783219, 1013195817, 1851727887, 1205938099, 1134452170, 1427408194, 1871943621, 1396043618, 1225657174, 1679705156, 1053681809, 1417135146, 1659519668, 1891068136, 1477758068, 1245463132, 1609248137, 1215069711, 1487967956, 1205437373, 1639765977, 1083896575, 1205104049, 1881719375, 1750857769, 1558641811, 1053652149, 1558819474, 1245213255, 1811289481, 1952411357, 1386846764, 1043618994, 1003325770, 1659503712, 1245788363, 1861836405, 1225003403, 1295270817, 1497321897, 1598998486, 1932305844, 1003817289, 1093213621, 1568935195, 1568719649, 1548788466, 1790949402, 1598916074, 1912214354, 1518084821, 1487256079, 1073810602, 1285950477, 1700335593, 1174643381, 1134146863, 1043648140, 1437265170, 1992322168, 1760408660, 1881701613, 1427180504, 1639694193, 1194100198, 1003839259, 1356542484, 1184954992, 1245549807, 1770720088, 1205975349, 1750403200, 1841478427, 1942286109, 1629204417, 1376610006, 1932585452, 1760842280, 1134565245, 1649291923, 1083661896, 1649527474, 1114243714, 1831204296, 1174177042, 1396808622, 1265035158, 1548497084, 1376826594, 1225320443, 1154524197, 1841744190, 1588747851, 1942293816, 1750472361, 1023288321, 1013085026, 1972603538, 1912172792, 1114215274, 1154747863, 1538553011, 1417353590, 1205136603, 1295227452, 1528612876, 1194885160, 1447555412, 1679011076, 1053868489, 1073269478, 1558552059, 1447681366, 1477705523, 1881750792, 1992234389, 1174937379, 1366752347, 1790091650, 1164521555, 1205287661, 1366767691, 1376708941, 1265487912, 1790792182, 1184131039, 1447264015, 1215245089, 1013534502, 1861676454, 1124183637, 1467678243, 1841437340, 1366772246, 1649312554, 1528021623, 1083769343, 1497883169, 1639364318, 1881045367, 1124580972, 1558667659, 1225039977, 1063797785, 1013015312, 1619113461, 1699089458, 1386661841, 1851418925, 1467687426, 1144328527, 1366741514, 1528177300, 1639296049, 1225215106, 1346545605, 1730514605, 1730271404, 1033268248, 1407840358, 1104960590, 1902963960, 1245519784, 1851699656, 1407212152, 1023397734, 1710954086, 1851515332, 1568735777, 1740595230, 1790059798, 1881974152, 1053674853, 1396899050, 1164589248, 1083016992, 1770618407, 1750509048, 1396097689, 1295315588, 1386858777, 1891927414, 1427446947, 1609413210, 1508961863, 1710351945, 1851675110, 1497913073, 1194060434, 1528139946, 1487877486, 1881780203, 1386696037, 1457669921, 1740229244, 1518973775, 1659716389, 1841754124, 1306165782, 1760637219, 1790224236, 1376055772, 1508377649, 1508974635, 1023163680, 1588972392, 1477666253, 1114078599, 1114103686, 1578849279, 1750506416, 1568425114, 1265635478, 1518282136, 1477978096, 1588642649, 1023126802, 1144342494, 1053467431, 1831429828, 1487716163, 1447537576, 1447482807, 1528456936, 1518198159, 1508467226, 1801971346, 1639587397, 1952689564]",824957103,ein
359,723481,"[1396754115, 1831772359]",942567162,ein
360,391781,[1144373135],000000000,ein
361,492941,[1639262918],000000000,ein
362,628492,"[1487795035, 1942798657]",510493020,ein
363,102356,[1578832077],453844117,ein
364,537829,[1497106769],271369238,ein
365,693223,[1477622587],431970283,ein
366,183465,"[1720647837, 1013427269, 1275055196, 1902375975, 1194252759, 1134667660, 1275069726]",821464475,ein
367,58289,[1194114835],812399506,ein
368,172973,[1487657235],956005217,ein
369,208419,[1043277700],272252857,ein
370,457343,[1740326420],208211744,ein
371,18992,"[1194741108, 1992733513]",952413054,ein
372,322517,"[1356959712, 1801360284, 1134724776, 1588162051, 1952872236, 1336796515, 1336674787, 1881071884, 1396203469, 1194377606, 1205469228, 1093210494, 1962967927, 1013309202, 1467036038, 1861909954, 1427547694, 1851919450, 1912384132, 1316455983, 1962820357, 1306309729, 1174141766]",823933264,ein
373,758704,[1811063365],000000000,ein
374,706882,"[1073619904, 1184790065]",954149510,ein
375,372401,[0],050340626,ein
376,15537,[1003046814],271607291,ein
377,222102,[1023042082],000000000,ein
378,223780,[1306843057],481255654,ein
379,445372,[1942245725],954810282,ein
380,625715,[1396265252],821078768,ein
381,288485,[1235132481],770568944,ein
382,408285,[1497011308],454738248,ein
383,54224,[0],203940843,ein
384,686291,[1013980317],621814135,ein
385,123170,[1629130422],000000000,ein
386,185895,"[1669799110, 1124262787, 1821065806, 1982792743, 1316122104, 1558380329, 1366636862, 1083652572, 1336196138, 1407199797, 1750800652, 1972580868, 1851304513, 1730149956, 1982068797, 1619909330, 1396704672, 1346415072, 1578539508, 1922067891, 1720309420, 1710950035, 1023270089, 1194822338, 1013085018, 1194778381, 1386757011, 1912421504, 1922349802, 1396761342, 1619911922]",205123265,ein
387,559627,[1699104364],000000000,ein
388,340423,[1457393449],272614498,ein
389,784957,[1548251507],941415069,ein
390,291452,"[1043599046, 1023040599, 1891749727]",300280648,ein
391,802233,[1295778868],262317629,ein
392,367128,"[1023535523, 1598129769, 1053497172]",311656473,ein
393,73967,[1649511429],952959331,ein
394,465947,[1447643853],473348322,ein
395,396544,[0],465370628,ein
396,546843,[1588068787],471973671,ein
397,470627,[1770521734],202253836,ein
398,366013,[1245625904],300863216,ein
399,46416,[0],953640008,ein
400,473795,[1487987772],270943299,ein
401,390995,[1306978945],651191369,ein
402,220090,[1447301593],943272782,ein
403,523304,"[1467405126, 1790738748, 1356396410, 1851344717, 1992752273]",954374109,ein
404,440715,"[1659504264, 1255965000, 1235124603, 1609298926, 1619246907, 1821474412]",842494027,ein
405,573834,[1497960546],205746056,ein
406,340323,"[1215271531, 1699264333, 1184132755, 1952951915, 1386117265, 1891360939, 1629543731, 1487103669, 1891293858, 1639500705, 1508388851, 1487184057, 1750826053, 1457965766, 1558863050, 1578935359, 1245663772, 1194232074, 1255831806, 1023615275, 1770972069, 1194090753, 1033628086, 1356939987, 1437612421, 1548532336, 1306381280, 1104334739, 1164998456, 1285056721, 1407246762, 1053829788, 1710487996, 1982088308, 1699170068, 1326587205, 1083192009, 1952846396, 1114301488, 1841792413, 1972933059, 1942708631, 1508143488, 1447877162, 1952768012, 1073012126, 1891001541, 1538683842, 1508295056, 1487155933, 1093290835, 1639672769, 1942718903, 1033433883, 1700283355, 1235668773, 1831668649, 1154688596, 1073013116, 1184816654, 1780040329, 1295235489, 1225491871, 1013417203, 1215465190, 1063883262, 1124570015, 1033610498, 1720323603, 1972917508, 1013417211, 1225460629, 1003316589, 1528503737, 1891114013, 1841810785, 1619442720, 1215435995, 1386984961, 1013322957, 1710181185, 1285166132, 1922385467, 1174024533, 1700151289, 1639688971, 1619401783, 1801960406, 1811557192, 1710273347, 1336414994, 1598281214, 1164718508, 1366922171, 1447760525, 1588162671, 1144717554, 1144619248, 1154820124, 1427552199, 1124558804, 1275999450, 1396384749, 1356749832, 1104327428, 1417458852, 1487929964, 1548452501, 1285146746, 1679081202, 1396253662, 1952947855, 1548761273, 1336517440, 1003383076, 1326454778, 1306353974, 1801281456, 1124449269, 1003139890, 1770904948, 1407276314, 1225659378, 1952819864, 1063896470, 1851890529, 1114425709, 1922374545, 1235639980, 1487210415, 1801330766, 1063068237, 1679848758, 1740514470, 1861022196, 1295150639, 1760892392, 1417455965, 1831610377, 1568742567, 1649780594, 1023558186, 1780187955, 1104326396, 1790364057, 1558849497, 1285293480, 1629683222, 1740701432, 1588020127, 1730628637, 1437520533, 1093251605, 1700359270, 1457851297, 1700386844, 1699235341, 1699107854, 1851753750, 1245670256, 1902309933, 1013452606, 1982160255, 1386919926, 1669651675, 1639554264, 1518388198, 1023658085, 1861993875, 1609366657, 1104326305, 1477928802, 1992098248, 1154989473, 1720490485, 1134494438, 1972001527, 1124447354, 1942709837, 1447753165, 1679017883, 1972011526, 1558540138, 1316101603, 1215252473, 1316445166, 1124417183, 1568940575, 1952980468, 1629529789, 1316456916, 1629500038, 1619302700, 1154854271, 1629440177, 1619363637, 1235676693, 1700151008, 1285135137, 1720592181, 1417492422, 1770980914, 1265979082, 1417492927, 1932610292, 1295245561, 1558720292, 1821604703, 1811260474, 1477031896, 1538660964, 1851899827, 1982099446, 1831560440, 1346742673, 1356886329, 1720445778, 1780128710, 1588191605, 1013540277, 1619449691, 1265978027, 1942898705, 1265789101, 1982104006, 1659870988, 1255849790, 1184142705, 1437487691, 1356733752, 1447622048, 1902300809, 1083099493, 1235609173, 1881183697, 1164920989, 1699133108, 1780950485, 1891237699, 1164905618]",954641453,ein
407,553894,[1811921752],510492499,ein
408,164327,[1346267267],330557529,ein
409,680638,"[1548723422, 1174011928, 1205181005, 1023321460, 1740585314, 1467741397]",270445909,ein
410,451624,[1154591139],412007905,ein
411,30925,"[0, 1619108503]",270602996,ein
412,64767,[1679505572],941600916,ein
413,334793,"[1568590636, 1992939565, 1952327256, 1184859894, 1346347333, 1104194927]",680273974,ein
414,50933,[0],823891776,ein
415,37070,[1265465652],370960906,ein
416,249855,"[1528482031, 1306202940, 1528526498, 1508499427, 1528527462, 1174065700, 1659887537]",810899676,ein
417,172684,[1881690949],731675692,ein
418,445456,[1962765693],275073382,ein
419,565924,[1023006848],364186824,ein
420,71448,[1598736753],832068871,ein
421,115398,"[1710167838, 1366110959, 1770243073, 1902837628, 1538188644, 1447287784, 1144271727, 1265013882, 1952348419, 1821617069]",382617193,ein
422,115272,"[1649511700, 1023359288, 1083050421]",954778179,ein
423,15205,[1609199512],943188064,ein
424,429101,"[1346790854, 1699176388, 1801297502, 1235631458, 1790187250, 1659994168, 1497203319, 1043699903, 1952890733, 1881218543, 1356847503, 1063976827, 1285189449, 1326449034, 1801332036, 1700382595, 1972933059, 1962726752, 1609254838, 1043673130, 1225503980, 1184025850, 1780020594, 1144707985, 1508396359, 1144766346, 1396240651, 1336501469, 1164925657, 1720457781, 1295136968, 1508478546, 1164062238, 1700376357, 1518369982]",201337841,ein
425,230896,[1619967619],943156572,ein
426,642204,[1124023494],030508390,ein
427,43880,"[1760764641, 1497321897, 1386065274, 1184199549, 1811182157, 1033584214, 1912339029]",832172264,ein
428,88503,"[1457419046, 1437397122]",010920538,ein
429,262229,[1447518543],453543284,ein
430,199951,"[1285632026, 1447631494]",473851714,ein
431,267201,"[0, 1285286682, 1386289056, 1588114219, 1205381852, 1932684214, 1871050369, 1528426012, 1316422769, 1336717925, 1912409970, 1669930137, 1548758592, 1528535432, 1457876401, 1982196978, 1952954109, 1770085466, 1568858207, 1821507955, 1467923615, 1891263901, 1780188979, 1649710781, 1124678370, 1972996338, 1417512658, 1427594936, 1902291347, 1255879722, 1487162327, 1376041137, 1669989885, 1023420601, 1093288144, 1033765797, 1376947119, 1932510930, 1023524543]",275073382,ein
432,434741,[1619266749],272856588,ein
433,87825,[1649272568],000000000,ein
434,786850,"[1437623600, 1629537360, 1619337524, 1962961607, 1316353709, 1912466657, 1699169896]",452897914,ein
435,715283,"[1073638623, 1982912705, 1518269372]",453206217,ein
436,682644,[1255624607],452000193,ein
437,699677,[1255761664],464024515,ein
438,746922,"[1154548402, 1356807929, 1598864134, 1992908743, 1518345966, 1770595449, 1700215910, 1871514745, 1023157674, 1790234862, 1134136195, 1023192390, 1225316052, 1629174214, 1841372638, 1811191307]",562554975,ein
439,184561,[1518063437],330720129,ein
440,440854,"[1003435629, 1720419757]",463724302,ein
441,360183,"[0, 1770756488, 1992734917, 1083643027, 1831128867, 1316983927, 1891731402, 1891721676, 1225067275, 1679502603, 1184653198, 1124064746, 1427124999, 1114956141, 1700815743, 1700822343, 1174552111, 1972532927, 1073542098, 1396781167, 1821034430, 1447289467, 1174569784, 1730125345, 1497784441, 1073544888, 1164451118, 1700812583, 1780613737, 1285670893, 1144259193, 1689610214, 1700822582, 1083645899, 1437195211, 1548299563, 1407885452, 1649201450, 1851320881, 1023047057, 1336178383, 1699704635, 1598794547, 1760411797, 1265461271, 1073542023, 1053357640, 1073542015, 1902835945, 1801822689, 1225074818, 1871522821, 1720024334, 1316976368, 1174702484, 1639108640, 1306882931, 1225074834, 1134165764, 1982633905, 1912933797, 1184660797, 1457380479, 1356387963, 1366471377, 1538191366, 1508895558, 1689603615, 1376589986, 1699711200, 1457380461, 1326077371, 1417993015, 1083640866, 1154350197, 1104855139, 1326077363, 1801832415, 1417993023, 1265461206, 1407892011, 1528004306, 1770512709, 1710923321, 1508895525, 1144266750, 1679519441, 1891724811, 1851337620, 1750310785, 1508802109, 1083650626, 1154350106, 1790714731, 1518996560, 1144266735, 1346279395, 1891724837, 1902842511, 1376574186, 1982633921, 1083643001, 1275579880, 1538105176, 1265478804, 1487683413, 1134158181, 1366488975, 1942246715]",381623900,ein
